GO_ID	name	namespace	observed	expected	fold_enrichment	p_value	total_study_annotations	background_size	p_fdr_bh	significant
GO:0006152	purine nucleoside catabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0034656	nucleobase-containing small molecule catabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0046130	purine ribonucleoside catabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0006154	adenosine catabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0016814	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0019239	deaminase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0004000	adenosine deaminase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0003993	acid phosphatase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0046129	purine ribonucleoside biosynthetic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0042451	purine nucleoside biosynthetic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0042455	ribonucleoside biosynthetic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0046103	inosine biosynthetic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0043094	metabolic compound salvage	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0046101	hypoxanthine biosynthetic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0043101	purine-containing compound salvage	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0043096	purine nucleobase salvage	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0046100	hypoxanthine metabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0043103	hypoxanthine salvage	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0009164	nucleoside catabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0046085	adenosine metabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0042219	modified amino acid catabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0044273	sulfur compound catabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0006751	glutathione catabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0008242	omega peptidase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0070003	threonine-type peptidase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0036374	glutathione hydrolase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0106083	nuclear membrane protein complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0106094	nuclear membrane microtubule tethering complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0034993	meiotic nuclear membrane microtubule tethering complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0017053	transcription repressor complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0031523	Myb complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0004030	aldehyde dehydrogenase [NAD(P)+] activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0004029	aldehyde dehydrogenase (NAD+) activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0004060	arylamine N-acetyltransferase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0045744	negative regulation of G protein-coupled receptor signaling pathway	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0060167	regulation of adenosine receptor signaling pathway	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0060169	negative regulation of adenosine receptor signaling pathway	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0009163	nucleoside biosynthetic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0034404	nucleobase-containing small molecule biosynthetic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0046102	inosine metabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0016884	carbon-nitrogen ligase activity, with glutamine as amido-N-donor	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0004642	phosphoribosylformylglycinamidine synthase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0015928	fucosidase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0004560	alpha-L-fucosidase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0006422	aspartyl-tRNA aminoacylation	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0004815	aspartate-tRNA ligase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:1901700	response to oxygen-containing compound	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0000302	response to reactive oxygen species	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0042542	response to hydrogen peroxide	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0042743	hydrogen peroxide metabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0042744	hydrogen peroxide catabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0004096	catalase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0071933	Arp2/3 complex binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0043291	RAVE complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0004629	phospholipase C activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0004435	phosphatidylinositol-4,5-bisphosphate phospholipase C activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0047390	glycerophosphocholine cholinephosphodiesterase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:1990709	presynaptic active zone organization	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:1904071	presynaptic active zone assembly	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0098918	structural constituent of synapse	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0140949	histone H3K9 trimethyltransferase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0098687	chromosomal region	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0000775	chromosome, centromeric region	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0008241	peptidyl-dipeptidase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0007064	mitotic sister chromatid cohesion	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0016137	glycoside metabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0016139	glycoside catabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0006004	fucose metabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0098882	structural constituent of presynaptic active zone	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0098978	glutamatergic synapse	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0098982	GABA-ergic synapse	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0099569	presynaptic cytoskeleton	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0030863	cortical cytoskeleton	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0048788	cytoskeleton of presynaptic active zone	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0046624	sphingolipid transporter activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0031122	cytoplasmic microtubule organization	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0051010	microtubule plus-end binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0030276	clathrin binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0032051	clathrin light chain binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0071439	clathrin complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0030132	clathrin coat of coated pit	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0042255	ribosome assembly	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0042256	cytosolic ribosome assembly	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0120017	ceramide transfer activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0120016	sphingolipid transfer activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:1902388	ceramide 1-phosphate transfer activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
