region_id	chromosome	start	end	length	num_populations_total	North-West_Middle Jylland	North-West_North Jylland (Middle)	North-West_North Jylland (Top)	North-West_North Jylland (West)	Outgroup_1	South-East_East Jylland	South-East_North Sjaeland	South-East_Outgroup_2(East Jylland)	South-East_South Costal Denmark
EntNic_HiC_scaffold_3_R260	HiC_scaffold_3	26443880	26451030	7151	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_3_R262	HiC_scaffold_3	26475230	26516269	41040	20	0.018	0.607	0.361	0.737	0.0	0.723	1.0	0.0	0.58
EntNic_HiC_scaffold_3_R264	HiC_scaffold_3	26612394	26640430	28037	11	0.096	0.0	0.0	0.0	0.345	0.0	0.486	0.111	1.0
EntNic_HiC_scaffold_3_R266	HiC_scaffold_3	26788440	26802801	14362	3	0.0	0.0	0.385	0.0	1.0	0.043	0.0	0.0	0.0
EntNic_HiC_scaffold_3_R267	HiC_scaffold_3	26917826	26941377	23552	7	0.0	0.0	0.0	1.0	0.143	0.0	0.047	0.0	0.063
EntNic_HiC_scaffold_3_R270	HiC_scaffold_3	26972314	26987414	15101	5	0.0	0.0	0.0	0.782	0.0	0.0	0.0	0.025	0.241
EntNic_HiC_scaffold_3_R274	HiC_scaffold_3	27405080	27503268	98189	14	0.12	0.822	0.132	0.042	0.281	0.204	0.048	0.047	0.338
EntNic_HiC_scaffold_3_R276	HiC_scaffold_3	27520464	27537349	16886	5	0.39	0.758	0.154	0.0	0.0	0.0	0.492	0.0	0.0
EntNic_HiC_scaffold_3_R277	HiC_scaffold_3	27568439	27604959	36521	6	0.36	0.0	0.0	0.0	0.937	0.0	0.177	0.0	0.0
EntNic_HiC_scaffold_3_R278	HiC_scaffold_3	27619903	27625475	5573	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_3_R279	HiC_scaffold_3	28154867	28221788	66922	15	0.061	0.061	0.263	0.0	0.0	0.414	0.401	0.193	0.469
EntNic_HiC_scaffold_3_R280	HiC_scaffold_3	28233651	28254001	20351	6	0.201	0.0	0.923	0.0	0.0	0.0	0.0	0.0	0.628
EntNic_HiC_scaffold_3_R285	HiC_scaffold_3	28418801	28456037	37237	7	0.014	0.0	0.125	0.0	1.0	0.091	0.012	0.269	0.0
EntNic_HiC_scaffold_3_R286	HiC_scaffold_3	28499335	28505399	6065	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
EntNic_HiC_scaffold_3_R292	HiC_scaffold_3	28775695	28811594	35900	8	0.101	0.171	0.0	0.263	0.155	0.0	1.0	0.0	0.0
EntNic_HiC_scaffold_3_R296	HiC_scaffold_3	29198562	29204903	6342	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
EntNic_HiC_scaffold_3_R298	HiC_scaffold_3	29274090	29284347	10258	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
EntNic_HiC_scaffold_3_R299	HiC_scaffold_3	29333483	29341537	8055	5	0.148	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.095
EntNic_HiC_scaffold_3_R300	HiC_scaffold_3	29347700	29383212	35513	5	0.0	0.801	0.0	0.0	0.0	0.0	0.0	0.0	0.837
EntNic_HiC_scaffold_3_R302	HiC_scaffold_3	29470591	29484219	13629	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
EntNic_HiC_scaffold_3_R303	HiC_scaffold_3	29496278	29507485	11208	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
EntNic_HiC_scaffold_3_R304	HiC_scaffold_3	29531156	29544022	12867	6	0.0	0.13	0.0	0.497	0.0	0.169	0.0	0.351	1.0
EntNic_HiC_scaffold_3_R306	HiC_scaffold_3	29589920	29649810	59891	16	0.032	0.245	0.143	0.0	0.239	0.0	0.0	0.0	0.773
EntNic_HiC_scaffold_3_R307	HiC_scaffold_3	29656376	29688228	31853	3	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.263
EntNic_HiC_scaffold_3_R308	HiC_scaffold_3	29694200	29699765	5566	6	0.0	0.766	0.0	0.0	0.0	0.176	0.0	0.0	0.32
EntNic_HiC_scaffold_3_R309	HiC_scaffold_3	29763131	29823115	59985	33	0.415	0.423	0.797	0.078	0.81	0.418	0.0	0.0	0.268
EntNic_HiC_scaffold_3_R310	HiC_scaffold_3	29832211	29837682	5472	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_3_R312	HiC_scaffold_3	29852976	29864000	11025	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_3_R314	HiC_scaffold_3	30267323	30293007	25685	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
EntNic_HiC_scaffold_3_R315	HiC_scaffold_3	30308909	30324000	15092	4	0.0	0.0	0.0	0.0	0.0	0.0	0.542	0.0	1.0
EntNic_HiC_scaffold_3_R316	HiC_scaffold_3	30479387	30489849	10463	7	0.0	0.736	0.0	0.209	0.0	0.576	0.0	0.0	0.718
EntNic_HiC_scaffold_3_R317	HiC_scaffold_3	30594704	30611666	16963	4	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.379
EntNic_HiC_scaffold_3_R318	HiC_scaffold_3	30646181	30715995	69815	3	0.0	0.0	0.013	0.0	0.0	1.0	0.0	0.0	0.0
EntNic_HiC_scaffold_3_R319	HiC_scaffold_3	30805571	30824727	19157	5	0.261	0.043	0.907	0.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_3_R320	HiC_scaffold_3	30835394	30853023	17630	4	0.0	0.061	0.997	0.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_3_R321	HiC_scaffold_3	30914824	30921343	6520	3	0.0	0.767	0.197	0.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_3_R328	HiC_scaffold_3	31380106	31396571	16466	3	0.0	0.0	0.0	0.0	0.351	0.0	0.664	0.0	0.0
EntNic_HiC_scaffold_3_R330	HiC_scaffold_3	31478768	31487493	8726	4	0.61	0.0	0.0	0.0	0.795	0.053	0.0	0.0	0.137
EntNic_HiC_scaffold_3_R332	HiC_scaffold_3	31505321	31516813	11493	2	0.0	0.0	0.0	0.0	0.0	0.0	0.086	1.0	0.0
EntNic_HiC_scaffold_3_R334	HiC_scaffold_3	31543044	31548411	5368	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
EntNic_HiC_scaffold_3_R337	HiC_scaffold_3	32488728	32494866	6139	2	0.048	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_3_R340	HiC_scaffold_3	32608155	32615167	7013	3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_3_R341	HiC_scaffold_3	32627030	32667497	40468	31	0.2	0.49	0.848	0.722	0.789	0.367	0.176	0.0	0.279
EntNic_HiC_scaffold_3_R342	HiC_scaffold_3	32701352	32706493	5142	3	0.91	0.0	0.0	0.0	0.147	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_3_R343	HiC_scaffold_3	32714499	32739792	25294	9	0.545	0.0	0.079	0.24	0.243	0.022	0.0	0.0	0.0
EntNic_HiC_scaffold_3_R344	HiC_scaffold_3	32939467	32947010	7544	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_3_R345	HiC_scaffold_3	32969239	32986599	17361	9	0.945	1.0	0.963	0.945	0.252	0.0	0.0	0.0	0.836
EntNic_HiC_scaffold_3_R346	HiC_scaffold_3	34322628	34335020	12393	8	0.167	0.942	0.755	0.0	0.0	0.0	0.931	0.0	0.067
EntNic_HiC_scaffold_3_R349	HiC_scaffold_3	34788884	34820932	32049	11	0.612	0.894	0.0	0.0	0.0	0.354	0.0	0.0	0.07
EntNic_HiC_scaffold_3_R350	HiC_scaffold_3	34998557	35024336	25780	3	0.0	0.0	0.0	0.0	0.0	1.0	0.567	0.0	0.0
EntNic_HiC_scaffold_3_R353	HiC_scaffold_3	35870670	35889869	19200	8	0.0	0.1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_3_R356	HiC_scaffold_3	36071029	36079756	8728	7	0.088	0.811	0.149	0.285	0.0	0.0	0.0	0.695	0.0
EntNic_HiC_scaffold_3_R358	HiC_scaffold_3	36163171	36171784	8614	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
EntNic_HiC_scaffold_3_R359	HiC_scaffold_3	36270006	36292391	22386	6	0.95	0.747	1.0	0.0	0.0	0.0	0.0	0.95	0.0
EntNic_HiC_scaffold_3_R360	HiC_scaffold_3	36333170	36382568	49399	30	0.996	0.855	0.828	0.563	0.0	0.524	0.118	0.818	0.272
EntNic_HiC_scaffold_3_R363	HiC_scaffold_3	36894026	36908426	14401	2	0.305	0.0	0.873	0.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_3_R364	HiC_scaffold_3	37082546	37091513	8968	3	1.0	0.0	0.0	0.0	0.773	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_3_R367	HiC_scaffold_3	37833475	37848883	15409	12	0.448	0.732	0.082	0.136	0.0	0.226	0.0	0.292	0.0
EntNic_HiC_scaffold_4_R1	HiC_scaffold_4	56862	1151053	1094192	1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_4_R3	HiC_scaffold_4	3965872	3985988	20117	7	0.0	0.0	0.0	0.0	0.0	0.805	0.313	0.0	0.257
EntNic_HiC_scaffold_4_R5	HiC_scaffold_4	4016250	4026955	10706	3	0.0	0.0	0.0	0.0	0.894	0.111	0.0	0.0	0.362
EntNic_HiC_scaffold_4_R7	HiC_scaffold_4	4047254	4064777	17524	3	0.053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
EntNic_HiC_scaffold_4_R8	HiC_scaffold_4	4075379	4092825	17447	22	0.055	0.0	0.36	0.575	0.232	1.0	0.81	0.89	0.993
EntNic_HiC_scaffold_4_R11	HiC_scaffold_4	4149400	4167530	18131	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
EntNic_HiC_scaffold_4_R13	HiC_scaffold_4	4296354	4415823	119470	22	0.03	0.037	0.0	0.0	0.017	0.769	0.763	0.145	0.762
EntNic_HiC_scaffold_4_R14	HiC_scaffold_4	4423891	4446860	22970	7	0.0	0.0	0.0	0.0	0.044	0.313	0.0	0.0	1.0
EntNic_HiC_scaffold_4_R16	HiC_scaffold_4	4900370	4918360	17991	4	0.0	1.0	0.99	0.95	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_4_R18	HiC_scaffold_4	5035389	5117235	81847	35	0.372	0.748	0.202	0.507	0.027	0.677	0.39	0.639	0.376
EntNic_HiC_scaffold_4_R19	HiC_scaffold_4	5123801	5129839	6039	2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.751
EntNic_HiC_scaffold_4_R20	HiC_scaffold_4	5135092	5183119	48028	22	0.427	0.161	0.0	0.637	0.0	0.812	0.0	0.0	0.459
EntNic_HiC_scaffold_4_R21	HiC_scaffold_4	5191998	5197343	5346	1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_4_R22	HiC_scaffold_4	5199174	5205358	6185	8	0.0	0.677	0.0	0.0	0.0	0.0	0.785	0.0	1.0
EntNic_HiC_scaffold_4_R23	HiC_scaffold_4	5216486	5274833	58348	23	0.084	0.494	0.023	0.0	0.062	0.692	0.985	0.259	0.692
EntNic_HiC_scaffold_4_R26	HiC_scaffold_4	5328744	5426356	97613	24	0.076	0.247	0.05	0.0	0.011	0.129	0.123	0.052	0.588
EntNic_HiC_scaffold_4_R27	HiC_scaffold_4	5532872	5562375	29504	16	0.778	0.955	0.0	0.635	0.0	0.679	0.0	0.0	1.0
EntNic_HiC_scaffold_4_R31	HiC_scaffold_4	5680873	5707890	27018	10	0.0	0.746	0.0	0.0	0.0	0.746	0.413	0.0	0.995
EntNic_HiC_scaffold_4_R33	HiC_scaffold_4	5750755	5775264	24510	9	0.0	0.0	0.0	0.0	0.0	0.556	0.0	0.021	1.0
EntNic_HiC_scaffold_4_R35	HiC_scaffold_4	5780285	5796938	16654	4	0.0	0.0	0.0	0.0	0.0	0.78	0.0	0.0	1.0
EntNic_HiC_scaffold_4_R40	HiC_scaffold_4	5859595	5873045	13451	12	0.0	0.0	0.29	0.0	0.0	0.747	0.796	0.0	0.652
EntNic_HiC_scaffold_4_R42	HiC_scaffold_4	5889100	5894541	5442	6	0.352	0.825	0.0	0.383	0.0	0.0	0.569	0.264	0.0
EntNic_HiC_scaffold_4_R43	HiC_scaffold_4	5902829	5916697	13869	10	0.0	0.0	0.0	0.0	0.0	0.535	0.0	0.598	0.613
EntNic_HiC_scaffold_4_R45	HiC_scaffold_4	5936267	5947567	11301	4	0.0	0.0	0.0	0.149	0.0	0.036	0.0	0.0	0.789
EntNic_HiC_scaffold_4_R48	HiC_scaffold_4	6076054	6110716	34663	8	0.972	0.057	0.118	0.304	0.0	0.0	0.0	0.015	0.0
EntNic_HiC_scaffold_4_R50	HiC_scaffold_4	6119492	6168658	49167	22	0.215	0.0	0.265	1.0	0.0	0.211	0.551	0.347	0.207
EntNic_HiC_scaffold_4_R51	HiC_scaffold_4	6197141	6226371	29231	7	0.096	0.0	0.0	0.95	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_4_R53	HiC_scaffold_4	6270393	6281015	10623	8	0.0	0.0	0.0	0.241	0.0	0.0	0.999	0.0	0.169
EntNic_HiC_scaffold_4_R54	HiC_scaffold_4	6284277	6289664	5388	10	0.816	0.0	0.296	0.296	0.0	0.0	0.301	0.0	0.706
EntNic_HiC_scaffold_4_R55	HiC_scaffold_4	6304155	6334217	30063	12	0.0	0.0	0.0	0.034	0.296	0.134	0.572	0.025	0.542
EntNic_HiC_scaffold_4_R56	HiC_scaffold_4	6391361	6639649	248289	25	0.0	0.012	0.048	0.045	0.045	0.04	0.43	0.045	0.126
EntNic_HiC_scaffold_4_R58	HiC_scaffold_4	6761329	6797883	36555	9	0.433	0.039	0.028	0.0	0.0	0.097	0.248	0.754	0.763
EntNic_HiC_scaffold_4_R59	HiC_scaffold_4	6846780	6861794	15015	15	0.0	0.0	0.24	0.383	0.488	0.639	0.314	0.0	0.112
EntNic_HiC_scaffold_4_R60	HiC_scaffold_4	6869630	6878086	8457	3	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
EntNic_HiC_scaffold_4_R62	HiC_scaffold_4	6901864	6931716	29853	4	0.0	1.0	0.0	0.0	0.114	0.078	0.0	0.0	0.0
EntNic_HiC_scaffold_4_R64	HiC_scaffold_4	6945427	6955161	9735	8	0.0	0.145	0.0	1.0	0.101	0.0	0.0	0.0	0.077
EntNic_HiC_scaffold_4_R65	HiC_scaffold_4	6978660	7003227	24568	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.351	0.942
EntNic_HiC_scaffold_4_R67	HiC_scaffold_4	7028681	7052732	24052	21	0.925	0.424	0.483	0.525	0.0	0.424	0.0	0.321	0.0
EntNic_HiC_scaffold_4_R68	HiC_scaffold_4	7064165	7074261	10097	8	0.046	0.767	0.0	0.631	0.0	0.0	0.0	0.0	0.372
EntNic_HiC_scaffold_4_R71	HiC_scaffold_4	7109181	7145387	36207	25	0.41	0.091	0.894	0.916	0.475	0.418	0.553	0.049	0.869
EntNic_HiC_scaffold_4_R75	HiC_scaffold_4	7267985	7274665	6681	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
EntNic_HiC_scaffold_4_R76	HiC_scaffold_4	7317477	7330391	12915	6	0.0	0.0	0.303	0.0	0.0	0.0	1.0	0.0	0.881
EntNic_HiC_scaffold_4_R77	HiC_scaffold_4	7332366	7338005	5640	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
EntNic_HiC_scaffold_4_R78	HiC_scaffold_4	7360251	7383565	23315	9	0.0	0.135	0.0	0.0	1.0	0.09	0.0	0.0	0.216
EntNic_HiC_scaffold_4_R79	HiC_scaffold_4	7430760	7445398	14639	8	0.927	0.0	0.329	0.0	0.811	0.0	0.169	0.0	0.0
EntNic_HiC_scaffold_4_R83	HiC_scaffold_4	7503615	7513995	10381	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.84
EntNic_HiC_scaffold_4_R85	HiC_scaffold_4	7535095	7542107	7013	12	0.0	0.466	0.0	0.0	0.0	0.945	0.0	0.0	0.725
EntNic_HiC_scaffold_4_R86	HiC_scaffold_4	7582428	7593028	10601	2	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_4_R90	HiC_scaffold_4	7624731	7632387	7657	4	0.0	0.807	0.0	0.0	0.0	0.396	0.0	0.0	0.327
EntNic_HiC_scaffold_4_R91	HiC_scaffold_4	7641441	7647472	6032	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
EntNic_HiC_scaffold_4_R92	HiC_scaffold_4	7649391	7654391	5001	5	0.0	0.77	0.746	0.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_4_R94	HiC_scaffold_4	7726878	7755406	28529	8	0.058	0.993	0.134	0.475	0.0	0.0	0.0	0.0	0.128
EntNic_HiC_scaffold_4_R97	HiC_scaffold_4	7793744	7801112	7369	8	0.343	1.0	0.21	0.21	0.21	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_4_R99	HiC_scaffold_4	7816205	7879518	63314	30	0.92	0.773	0.772	0.628	0.158	0.277	0.0	0.0	0.552
EntNic_HiC_scaffold_4_R103	HiC_scaffold_4	8029057	8035892	6836	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_4_R108	HiC_scaffold_4	8719845	8731175	11331	13	0.0	0.446	0.724	0.743	0.166	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_4_R112	HiC_scaffold_4	8863156	8909221	46066	11	0.031	0.0	0.0	0.0	0.034	0.04	0.804	0.0	0.511
EntNic_HiC_scaffold_4_R113	HiC_scaffold_4	8924152	8942911	18760	9	0.873	0.0	0.0	0.0	0.993	0.0	0.531	0.0	0.995
EntNic_HiC_scaffold_4_R115	HiC_scaffold_4	9092101	9105129	13029	3	0.0	0.0	0.0	0.0	0.0	0.525	0.0	0.0	0.984
EntNic_HiC_scaffold_4_R117	HiC_scaffold_4	9161509	9171806	10298	10	0.0	0.967	0.0	0.347	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_4_R118	HiC_scaffold_4	9185041	9431312	246272	21	0.106	0.382	0.276	0.276	0.0	0.142	0.091	0.009	0.039
EntNic_HiC_scaffold_4_R119	HiC_scaffold_4	9442428	9471102	28675	4	0.0	0.615	0.0	0.246	0.0	1.0	0.0	0.0	0.0
EntNic_HiC_scaffold_4_R120	HiC_scaffold_4	9476385	9516130	39746	24	0.097	0.607	0.096	0.148	0.166	1.0	0.0	0.093	0.301
EntNic_HiC_scaffold_4_R125	HiC_scaffold_4	9915242	10025521	110280	7	0.829	0.175	0.081	0.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_4_R126	HiC_scaffold_4	10055623	10062642	7020	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_4_R127	HiC_scaffold_4	10892421	10900902	8482	2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.575
EntNic_HiC_scaffold_4_R131	HiC_scaffold_4	14955425	14967164	11740	1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
EntNic_HiC_scaffold_4_R134	HiC_scaffold_4	19820911	19866076	45166	1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_4_R135	HiC_scaffold_4	21249416	21287708	38293	3	0.0	0.0	0.0	0.0	0.251	0.0	0.0	0.0	0.994
EntNic_HiC_scaffold_4_R137	HiC_scaffold_4	22116037	22121081	5045	1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_4_R138	HiC_scaffold_4	23733214	23748036	14823	4	0.0	1.0	0.251	0.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_4_R141	HiC_scaffold_4	25615323	25620634	5312	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
EntNic_HiC_scaffold_4_R147	HiC_scaffold_4	26244253	26288024	43772	8	0.0	0.757	0.0	0.0	0.0	0.023	0.42	0.122	0.42
EntNic_HiC_scaffold_4_R151	HiC_scaffold_4	26512387	26528265	15879	16	0.65	0.934	0.872	0.858	0.744	0.976	0.182	0.0	0.55
EntNic_HiC_scaffold_4_R153	HiC_scaffold_4	26888001	26925234	37234	10	0.0	0.0	1.0	0.0	0.138	0.578	0.603	0.0	0.333
EntNic_HiC_scaffold_4_R154	HiC_scaffold_4	26946422	26983889	37468	24	0.303	0.938	0.938	0.53	0.404	0.957	1.0	0.0	0.28
EntNic_HiC_scaffold_4_R160	HiC_scaffold_4	27331973	27352432	20460	6	0.0	0.0	0.188	0.0	0.0	0.766	0.325	0.0	0.0
EntNic_HiC_scaffold_4_R162	HiC_scaffold_4	27788724	27794597	5874	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
EntNic_HiC_scaffold_4_R163	HiC_scaffold_4	27909017	27941871	32855	24	0.28	0.671	0.667	0.597	0.0	0.0	0.049	0.35	0.031
EntNic_HiC_scaffold_5_R1	HiC_scaffold_5	131560	143640	12081	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_5_R2	HiC_scaffold_5	227886	245161	17276	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_5_R4	HiC_scaffold_5	883578	919128	35551	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_5_R7	HiC_scaffold_5	1115888	1123917	8030	4	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0
EntNic_HiC_scaffold_5_R12	HiC_scaffold_5	3441353	3449502	8150	1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_5_R15	HiC_scaffold_5	4095163	4100785	5623	1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
EntNic_HiC_scaffold_5_R27	HiC_scaffold_5	6615731	6625710	9980	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_5_R31	HiC_scaffold_5	15813255	15827656	14402	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.764
EntNic_HiC_scaffold_5_R38	HiC_scaffold_5	22301179	22315338	14160	4	0.0	0.0	0.0	0.0	0.0	0.0	0.221	0.0	1.0
EntNic_HiC_scaffold_5_R42	HiC_scaffold_5	23229572	23236131	6560	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
EntNic_HiC_scaffold_5_R43	HiC_scaffold_5	23696999	23704014	7016	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
EntNic_HiC_scaffold_5_R48	HiC_scaffold_5	24530568	24540883	10316	6	0.0	1.0	0.919	0.919	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_5_R49	HiC_scaffold_5	24545799	24552457	6659	7	0.0	0.131	1.0	0.631	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_5_R53	HiC_scaffold_5	25273494	25288060	14567	8	0.0	0.512	0.703	1.0	0.0	0.261	0.0	0.0	0.0
EntNic_HiC_scaffold_5_R55	HiC_scaffold_5	25435215	25442897	7683	5	0.0	0.0	0.556	0.0	0.0	0.321	0.0	0.318	0.0
EntNic_HiC_scaffold_5_R58	HiC_scaffold_5	26132454	26148205	15752	1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
EntNic_HiC_scaffold_5_R60	HiC_scaffold_5	28439808	28445584	5777	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_5_R61	HiC_scaffold_5	28451797	28502174	50378	10	0.017	0.744	0.018	0.024	0.274	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_5_R63	HiC_scaffold_5	29095525	29104831	9307	7	0.0	0.0	0.0	0.0	0.0	0.538	0.712	0.538	1.0
EntNic_HiC_scaffold_5_R65	HiC_scaffold_5	29231829	29244356	12528	2	0.0	0.0	0.0	0.0	0.0	0.0	0.986	0.0	0.0
EntNic_HiC_scaffold_5_R66	HiC_scaffold_5	29347043	29354697	7655	4	0.0	0.0	0.0	0.0	0.0	0.155	0.0	0.0	0.75
EntNic_HiC_scaffold_5_R67	HiC_scaffold_5	29397143	29421703	24561	5	0.0	0.684	0.686	0.0	0.0	0.0	0.544	0.0	0.646
EntNic_HiC_scaffold_5_R68	HiC_scaffold_5	29429745	29447269	17525	6	0.279	0.0	0.0	0.994	0.0	0.0	0.372	0.0	0.377
EntNic_HiC_scaffold_5_R69	HiC_scaffold_5	29453619	29483865	30247	4	0.0	1.0	0.0	0.0	0.0	0.119	0.0	0.0	0.0
EntNic_HiC_scaffold_5_R73	HiC_scaffold_5	29547787	29558279	10493	8	0.0	0.55	0.0	0.0	0.361	0.0	0.547	0.0	1.0
EntNic_HiC_scaffold_5_R75	HiC_scaffold_5	29805595	29815744	10150	2	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R1	HiC_scaffold_6	18389	44475	26087	9	0.1	0.279	0.0	0.185	0.0	0.0	0.863	0.0	0.185
EntNic_HiC_scaffold_6_R6	HiC_scaffold_6	2095410	2129161	33752	16	0.0	0.84	0.238	0.0	0.364	0.097	0.092	0.015	0.063
EntNic_HiC_scaffold_6_R7	HiC_scaffold_6	2160292	2244767	84476	30	0.46	0.597	0.579	0.261	0.574	0.481	0.335	0.273	0.827
EntNic_HiC_scaffold_6_R8	HiC_scaffold_6	2245280	2254027	8748	4	0.097	0.195	0.0	0.0	1.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R9	HiC_scaffold_6	2260194	2275012	14819	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R14	HiC_scaffold_6	2294940	2334714	39775	16	0.174	0.188	0.837	0.0	0.391	0.573	0.09	0.0	0.0
EntNic_HiC_scaffold_6_R15	HiC_scaffold_6	2399143	2405949	6807	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R17	HiC_scaffold_6	2424713	2434649	9937	17	0.376	0.593	0.385	0.0	0.572	0.401	0.0	0.0	0.721
EntNic_HiC_scaffold_6_R18	HiC_scaffold_6	2448072	2469285	21214	19	0.151	0.729	0.733	0.0	0.45	0.823	0.666	0.0	0.356
EntNic_HiC_scaffold_6_R19	HiC_scaffold_6	2491737	2517234	25498	11	0.067	0.995	0.201	0.0	0.0	0.202	0.0	0.0	0.0
EntNic_HiC_scaffold_6_R20	HiC_scaffold_6	2526699	2559498	32800	17	0.054	0.131	0.409	0.0	1.0	0.718	0.696	0.226	0.73
EntNic_HiC_scaffold_6_R23	HiC_scaffold_6	2642376	2659347	16972	11	0.451	0.369	0.336	0.0	0.675	0.0	0.0	0.0	0.0
